Data type	Check status	Checked by	Year	Sampling platform (code)	Visit event identifier	Expedition identifier	Station name	Reported station name	Project	Orderer	Sampling date	Sampling time (start)	Sampling date (end)	Sampling time (end)	Shark sample id	Sample latitude (DM)	Sample longitude (DM)	Sample latitude (DD)	Sample longitude (DD)	Positioning system (code)	Station water depth	Wind direction (code)	Wind speed (m/s)	Air temperature (C)	Wet-bulb temperature (C)	Air pressure (hpa)	Weather observations (code)	Cloud (code)	Wave observation (code)	Ice (code)	Secchi depth (m)	Q-flag Secchi depth	Additional Sampling	Sampling event comment	Sampling depth (m)	Pressure CTD (dbar)	Q-flag Pressure CTD	Temperature bottle (C)	Q-flag Temperature bottle	Temperature CTD (C)	Q-flag Temperature CTD	Salinity bottle (o/oo psu)	Q-flag Salinity bottle	Salinity CTD (o/oo psu)	Q-flag Salinity CTD	Conductivity_25 bottle (mS/m)	Q-flag Conductivity_25 bottle	Conductivity CTD (mS/m)	Q-flag Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	Q-flag Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	Q-flag Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	Q-flag Hydrogen sulphide H2S	pH	Q-flag pH	pH Laboratory	Q-flag pH Laboratory	Temperature pH Laboratory (C)	Q-flag Temperature pH Laboratory	Alkalinity (mmol/kg)	Q-flag Alkalinity	Alkalinity_2 (mmol/l)	Q-flag Alkalinity_2	Phosphate PO4-P (umol/l)	Q-flag Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	Q-flag Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	Q-flag Nitrite NO2-N	Nitrate NO3-N (umol/l)	Q-flag Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	Q-flag Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	Q-flag Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	Q-flag Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	Q-flag Humus	Chlorophyll-a bottle (ug/l)	Q-flag Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	Q-flag Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	Q-flag Particulate organic carbon POC	Total organic carbon TOC (mg/l)	Q-flag Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	Q-flag Particulate organic nitrogen PON	Current direction (deca degrees)	Q-flag Current direction	Current velocity (cm/s)	Q-flag Current velocity	Lignin (mg/l)	Q-flag Lignin	Yellow substance (1/l)	Q-flag Yellow substance	Aluminium (ug/l)	Q-flag Aluminium	Urea (umol/l)	Q-flag Urea	Colored dissolved organic matter CDOM (1/m)	Q-flag Colored dissolved organic matter CDOM	Sample comment	Water category	Water district	Sea area name	Sea area code	Water type area	Sea basin	HELCOM/OSPAR area	Economic zone	County	Municipality	Station ID (VISS)	Reporting institute	Data holding centre	Internet access	Data set name	File name
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+50+50	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	50					3.12				7.24								8.77												1.661		1.01		1.21						4.06		0.06		20.45		20.61				0.38																									3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+60+60	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	60					3.88				7.53								7.44												1.673		1.15		1.34						4.60		0.07		20.94		22.88				0.40																									3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+70+70	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	70					4.89				8.40								4.22												1.717		1.89		2.06						5.47		0.06		21.19		34.41																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+80+80	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	80					5.23				9.70								0.21												1.780		2.07		2.89						1.34		2.10		19.31		54.08				0.31																									3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+90+90	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	90					5.31				9.96								0.21		5.9										1.800		3.42		3.65						0.02	<	5.35		21.02		56.71																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+100+100	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	100					5.38				10.09								0.21		8.4										1.803		3.46		3.68						0.02	<	5.78		21.40		57.48																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+125+125	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	125					5.50				10.36								0.21		12.9										1.819		3.48		3.75						0.02	<	6.14		21.53		58.17																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+150+150	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	150					5.63				10.63								0.21		18.1										1.829		3.49		3.72						0.02	<	6.39		21.62		59.11																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+175+175	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	175					5.68				10.73								0.21		23.3										1.830		3.54		3.78						0.02	<	7.00		22.08		59.90																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+200+200	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	200					5.70				10.78								0.21		25.3										1.833		3.57		3.77						0.02	<	7.37		22.25		60.39																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+250+250	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	250					5.72				10.83								0.21		26.5										1.837		3.57		3.80						0.02	<	7.59		22.69		60.72																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+300+300	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	300					5.75				10.87								0.21		30.0										1.839		3.56		3.80						0.02	<	7.83		22.97		60.72																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+400+400	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	400					5.79				10.94								0.21		30.2										1.843		3.53		3.76						0.02	<	8.19		23.16		60.69																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0024		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-04-04	07:55			SHARK-HYD+2016+77FY+0024+440+440	58 35.00	18 14.00	58.58333	18.23333		455	9	6	8			2	8	2	0	6			SECCHI: Sub surface binoculars	440					5.80				10.95								0.21		34.0										1.843		3.63		3.83						0.02	<	9.23		25.02		61.48																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	0334		S5	S5	REG Nordvästskånes kustvattenkommitté SRK	Nordvästskånes kustvattenkommitté	2016-04-04	08:20	2016-04-04	08:48	SHARK-HYD+2016+7798+0334+0.5+0.5	56 18.93	12 39.13	56.31550	12.65217	GPS	19	9	5					5			7.4				0.5					5.78				15.39						8.20																0.16	<	1.19						0.21	<			16.43		1.50				1.3																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Skälderviken	562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Skåne län	Båstad		Toxicon AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_SKL_TOXICO	SHARK_PhysicalChemical_2016_SKL_TOXICO_version_2018-05-25.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	0334		S5	S5	REG Nordvästskånes kustvattenkommitté SRK	Nordvästskånes kustvattenkommitté	2016-04-04	08:20	2016-04-04	08:48	SHARK-HYD+2016+7798+0334+5+5	56 18.93	12 39.13	56.31550	12.65217	GPS	19	9	5					5			7.4				5					5.57				15.57						8.14																0.16	<	1.45						0.21	<			16.43		1.54				1.3										27		11													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Skälderviken	562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Skåne län	Båstad		Toxicon AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_SKL_TOXICO	SHARK_PhysicalChemical_2016_SKL_TOXICO_version_2018-05-25.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	0334		S5	S5	REG Nordvästskånes kustvattenkommitté SRK	Nordvästskånes kustvattenkommitté	2016-04-04	08:20	2016-04-04	08:48	SHARK-HYD+2016+7798+0334+10+10	56 18.93	12 39.13	56.31550	12.65217	GPS	19	9	5					5			7.4				10					4.94				23.41						7.03																0.23		1.48						1.64				15.71		2.75				3.1																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Skälderviken	562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Skåne län	Båstad		Toxicon AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_SKL_TOXICO	SHARK_PhysicalChemical_2016_SKL_TOXICO_version_2018-05-25.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	0334		S5	S5	REG Nordvästskånes kustvattenkommitté SRK	Nordvästskånes kustvattenkommitté	2016-04-04	08:20	2016-04-04	08:48	SHARK-HYD+2016+7798+0334+15+15	56 18.93	12 39.13	56.31550	12.65217	GPS	19	9	5					5			7.4				15					6.05				32.87						4.14																0.97		1.61						10.86				20.00		17.50				1.0																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Skälderviken	562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Skåne län	Båstad		Toxicon AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_SKL_TOXICO	SHARK_PhysicalChemical_2016_SKL_TOXICO_version_2018-05-25.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	0334		S5	S5	REG Nordvästskånes kustvattenkommitté SRK	Nordvästskånes kustvattenkommitté	2016-04-04	08:20	2016-04-04	08:48	SHARK-HYD+2016+7798+0334+19+19	56 18.93	12 39.13	56.31550	12.65217	GPS	19	9	5					5			7.4				19					6.01				33.59						3.95																0.90		1.77						9.50				18.57		15.71				1.3										14		3													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Skälderviken	562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	S Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Skåne län	Båstad		Toxicon AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_SKL_TOXICO	SHARK_PhysicalChemical_2016_SKL_TOXICO_version_2018-05-25.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5222		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-04-03		2016-04-03		SHARK-HYD+2016+7798+5222+0.5+0.5	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										3.1				0.5					5.1				4.8								9.72																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5222		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-04-03		2016-04-03		SHARK-HYD+2016+7798+5222+1+1	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										3.1				1					5.1				4.8								10.14																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5222		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-04-03		2016-04-03		SHARK-HYD+2016+7798+5222+2+2	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										3.1				2					5.1				4.8								10.42																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5222		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-04-03		2016-04-03		SHARK-HYD+2016+7798+5222+3+3	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										3.1				3					5.0				5.2								10.77																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5222		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-04-03		2016-04-03		SHARK-HYD+2016+7798+5222+4+4	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										3.1				4					4.4				5.4								10.56																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5222		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-04-03		2016-04-03		SHARK-HYD+2016+7798+5222+5+5	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										3.1				5					3.5				5.5								9.02																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5222		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-04-03		2016-04-03		SHARK-HYD+2016+7798+5222+6+6	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										3.1				6					3.0				5.6								8.46																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
